county,account_number,name,street,city,state,zip,phone,materials,lat,lng,google_place_id,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,drop_off_notes,raw_json
San Luis Obispo,L164662,DE Regan Audiologist,1516 W. Branch,Arroyo Grande,CA,93420,805-473-0797,rechargeable;singleuse;cellphones,35.1303509,-120.6030505,ChIJ52BbC8Re7IARMh3O5DZmaFo,,,,,,,,,"{""businessName"": ""DE Regan Audiologist"", ""accountNumber"": ""L164662"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1516 W. Branch"", ""addressCity"": ""Arroyo Grande"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93420"", ""addressLatitude"": ""35.1303509"", ""addressLongitude"": ""-120.6030505"", ""mainPhone"": ""805-473-0797"", ""googlePlaceID"": ""ChIJ52BbC8Re7IARMh3O5DZmaFo"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164648,City of Grover Beach,S 8th,Grover Beach,CA,93433,805-489-9657,rechargeable;singleuse;cellphones,35.1174557,-120.6217919,ChIJ9YK2UUpZ7IARRVgEur_BXPk,,,,,,,,,"{""businessName"": ""City of Grover Beach"", ""accountNumber"": ""L164648"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""S 8th"", ""addressCity"": ""Grover Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93433"", ""addressLatitude"": ""35.1174557"", ""addressLongitude"": ""-120.6217919"", ""mainPhone"": ""805-489-9657"", ""googlePlaceID"": ""ChIJ9YK2UUpZ7IARRVgEur_BXPk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164687,Grover Liquors,1199 W Grand Ave,Grover Beach,CA,93433,805-489-3129,rechargeable;singleuse;cellphones,35.1217607,-120.6166861,ChIJ563MXcpe7IARp1iPul8KfUE,,,,,,,,,"{""businessName"": ""Grover Liquors"", ""accountNumber"": ""L164687"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1199 W Grand Ave"", ""addressCity"": ""Grover Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93433"", ""addressLatitude"": ""35.1217607"", ""addressLongitude"": ""-120.6166861"", ""mainPhone"": ""805-489-3129"", ""googlePlaceID"": ""ChIJ563MXcpe7IARp1iPul8KfUE"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164730,Miner's Ace Hardware,1056 Grand Ave,Grover Beach,CA,93433,805-489-2931,rechargeable;singleuse;cellphones,35.1209117,-120.6183409,ChIJg42Plcpe7IARbcBOT_eyER8,,,,,,,,,"{""businessName"": ""Miner's Ace Hardware"", ""accountNumber"": ""L164730"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1056 Grand Ave"", ""addressCity"": ""Grover Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93433"", ""addressLatitude"": ""35.1209117"", ""addressLongitude"": ""-120.6183409"", ""mainPhone"": ""805-489-2931"", ""googlePlaceID"": ""ChIJg42Plcpe7IARbcBOT_eyER8"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164664,Diamond Adult World,984 W Grand Ave,Grover Beach,CA,93433,805-473-3888,rechargeable;singleuse;cellphones,35.1212404,-120.619221,ChIJZdPhxcpe7IARU4LItxMuVgk,,,,,,,,,"{""businessName"": ""Diamond Adult World"", ""accountNumber"": ""L164664"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""984 W Grand Ave"", ""addressCity"": ""Grover Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93433"", ""addressLatitude"": ""35.1212404"", ""addressLongitude"": ""-120.619221"", ""mainPhone"": ""805-473-3888"", ""googlePlaceID"": ""ChIJZdPhxcpe7IARU4LItxMuVgk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164611,Ben's Computers,983 W Grand Ave,Grover Beach,CA,93433,805-489-0222,rechargeable;singleuse;cellphones,35.1216831,-120.619226,ChIJXdeN2spe7IARYL2E0Iq3xoE,,,,,,,,,"{""businessName"": ""Ben's Computers"", ""accountNumber"": ""L164611"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""983 W Grand Ave"", ""addressCity"": ""Grover Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93433"", ""addressLatitude"": ""35.1216831"", ""addressLongitude"": ""-120.619226"", ""mainPhone"": ""805-489-0222"", ""googlePlaceID"": ""ChIJXdeN2spe7IARYL2E0Iq3xoE"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164631,Ctrl  Coast Better Hearing Aid Ctr,160 N 9th,Grover Beach,CA,93433,805-481-1523,rechargeable;singleuse;cellphones,35.1220443,-120.6200256,ChIJTaY01TRZ7IARlOHdqNKjcJY,,,,,,,,,"{""businessName"": ""Ctrl  Coast Better Hearing Aid Ctr"", ""accountNumber"": ""L164631"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""160 N 9th"", ""addressCity"": ""Grover Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93433"", ""addressLatitude"": ""35.1220443"", ""addressLongitude"": ""-120.6200256"", ""mainPhone"": ""805-481-1523"", ""googlePlaceID"": ""ChIJTaY01TRZ7IARlOHdqNKjcJY"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164759,Phone & Wireless,895 Oak Park Blvd.,Pismo Beach,CA,93449,805-473-6622,rechargeable;singleuse;cellphones,35.1319978,-120.6074839,ChIJI3kLRMVe7IARsUp3n1UBYgs,,,,,,,,,"{""businessName"": ""Phone & Wireless"", ""accountNumber"": ""L164759"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""895 Oak Park Blvd."", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1319978"", ""addressLongitude"": ""-120.6074839"", ""mainPhone"": ""805-473-6622"", ""googlePlaceID"": ""ChIJI3kLRMVe7IARsUp3n1UBYgs"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164682,Flyers,684 W Grand Ave,Grover Beach,CA,93433,805-489-7275,singleuse;cellphones;rechargeable,35.1212908,-120.6233165,ChIJzfblUzRZ7IARbJJehJRqhjk,,,,,,,,,"{""businessName"": ""Flyers"", ""accountNumber"": ""L164682"", ""acceptedMaterials"": ""singleuse;cellphones;rechargeable"", ""addressStreet"": ""684 W Grand Ave"", ""addressCity"": ""Grover Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93433"", ""addressLatitude"": ""35.1212908"", ""addressLongitude"": ""-120.6233165"", ""mainPhone"": ""805-489-7275"", ""googlePlaceID"": ""ChIJzfblUzRZ7IARbJJehJRqhjk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164749,Orchard Supply Hardware,825 Oak Park Blvd,Pismo Beach,CA,93449,805-473-4050,rechargeable;singleuse;cellphones,35.1325281,-120.6080337,ChIJH3dNV8Ve7IAR0--h1RPNE_Q,,,,,,,,,"{""businessName"": ""Orchard Supply Hardware"", ""accountNumber"": ""L164749"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""825 Oak Park Blvd"", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1325281"", ""addressLongitude"": ""-120.6080337"", ""mainPhone"": ""805-473-4050"", ""googlePlaceID"": ""ChIJH3dNV8Ve7IAR0--h1RPNE_Q"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L124375,CVS Pharmacy,827 Oak Park Blvd,Pismo Beach,CA,93449-3290,805-473-1114,rechargeable;cellphones,35.1329399,-120.6076741,ChIJyQmestpe7IAR7sg9yk4bmqM,,,,,,,,,"{""businessName"": ""CVS Pharmacy"", ""accountNumber"": ""L124375"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""827 Oak Park Blvd"", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449-3290"", ""addressLatitude"": ""35.1329399"", ""addressLongitude"": ""-120.6076741"", ""mainPhone"": ""805-473-1114"", ""googlePlaceID"": ""ChIJyQmestpe7IAR7sg9yk4bmqM"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164587,7-Eleven Food Store,360 W Grand Ave,Grover Beach,CA,93433,805-489-7516,rechargeable;singleuse;cellphones,35.1214391,-120.6269345,ChIJ_WLzvjZZ7IARsGwJWvLIlaA,,,,,,,,,"{""businessName"": ""7-Eleven Food Store"", ""accountNumber"": ""L164587"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""360 W Grand Ave"", ""addressCity"": ""Grover Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93433"", ""addressLatitude"": ""35.1214391"", ""addressLongitude"": ""-120.6269345"", ""mainPhone"": ""805-489-7516"", ""googlePlaceID"": ""ChIJ_WLzvjZZ7IARsGwJWvLIlaA"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164771,RC Market/Pocket Grocery,294 N. 4th St.,Grover Beach,CA,93433,805-489-8209,rechargeable;singleuse;cellphones,35.124007,-120.626053,ChIJjSZvXjFZ7IARz_0gzyatwG0,,,,,,,,,"{""businessName"": ""RC Market/Pocket Grocery"", ""accountNumber"": ""L164771"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""294 N. 4th St."", ""addressCity"": ""Grover Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93433"", ""addressLatitude"": ""35.124007"", ""addressLongitude"": ""-120.626053"", ""mainPhone"": ""805-489-8209"", ""googlePlaceID"": ""ChIJjSZvXjFZ7IARz_0gzyatwG0"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L86102,Rite Aid,531 Five Cities Dr,Pismo Beach,CA,93449-3007,805-773-1825,rechargeable;cellphones,35.1350959,-120.6251131,ChIJBbaZ0StZ7IARrAtOSYeggII,,,,,,,,,"{""businessName"": ""Rite Aid"", ""accountNumber"": ""L86102"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""531 Five Cities Dr"", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449-3007"", ""addressLatitude"": ""35.1350959"", ""addressLongitude"": ""-120.6251131"", ""mainPhone"": ""805-773-1825"", ""googlePlaceID"": ""ChIJBbaZ0StZ7IARrAtOSYeggII"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164779,Scolari's Food Company,555 Five Cities Dr.,Pismo Beach,CA,93449,805-773-2121,rechargeable;singleuse;cellphones,35.1348681,-120.6256861,ChIJD9w01itZ7IAR4JQf9lM4e2g,,,,,,,,,"{""businessName"": ""Scolari's Food Company"", ""accountNumber"": ""L164779"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""555 Five Cities Dr."", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1348681"", ""addressLongitude"": ""-120.6256861"", ""mainPhone"": ""805-773-2121"", ""googlePlaceID"": ""ChIJD9w01itZ7IAR4JQf9lM4e2g"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164620,California Fresh Market,555 Five Cities Dr.,Pismo Beach,CA,93449,805-295-7162,rechargeable;singleuse;cellphones,35.1348681,-120.6256861,ChIJD9w01itZ7IAR4JQf9lM4e2g,,,,,,,,,"{""businessName"": ""California Fresh Market"", ""accountNumber"": ""L164620"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""555 Five Cities Dr."", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1348681"", ""addressLongitude"": ""-120.6256861"", ""mainPhone"": ""805-295-7162"", ""googlePlaceID"": ""ChIJD9w01itZ7IAR4JQf9lM4e2g"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164642,Chevron Market Plus,340 S. Five Cities Dr.,Pismo Beach,CA,93449,805-773-1668,rechargeable;singleuse;cellphones,35.1370027,-120.6279535,ChIJAx9x1ylZ7IARufZ0HMcB4d8,,,,,,,,,"{""businessName"": ""Chevron Market Plus"", ""accountNumber"": ""L164642"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""340 S. Five Cities Dr."", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1370027"", ""addressLongitude"": ""-120.6279535"", ""mainPhone"": ""805-773-1668"", ""googlePlaceID"": ""ChIJAx9x1ylZ7IARufZ0HMcB4d8"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164781,Shell,200 Five Cities Dr.,Pismo Beach,CA,93449,805-773-0016,rechargeable;singleuse;cellphones,35.1372775,-120.6301466,ChIJd5FG6NdY7IARYk4CdfmGppE,,,,,,,,,"{""businessName"": ""Shell"", ""accountNumber"": ""L164781"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""200 Five Cities Dr."", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1372775"", ""addressLongitude"": ""-120.6301466"", ""mainPhone"": ""805-773-0016"", ""googlePlaceID"": ""ChIJd5FG6NdY7IARYk4CdfmGppE"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164588,7-Eleven Food Store,99 S. Dolliver,Pismo Beach,CA,93449,805-773-1208,rechargeable;singleuse;cellphones,35.136581,-120.6382357,ChIJ39ApJ99Y7IARRAQDT1_1xFE,,,,,,,,,"{""businessName"": ""7-Eleven Food Store"", ""accountNumber"": ""L164588"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""99 S. Dolliver"", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.136581"", ""addressLongitude"": ""-120.6382357"", ""mainPhone"": ""805-773-1208"", ""googlePlaceID"": ""ChIJ39ApJ99Y7IARRAQDT1_1xFE"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164712,Lopez Lake Marina,6820 Lopez Dr.,Arroyo Grande,CA,93420,805-489-1006,rechargeable;singleuse;cellphones,35.1923344,-120.4631159,ChIJ35z_N6Nh7IARsVvKkTLbhjk,,,,,,,,,"{""businessName"": ""Lopez Lake Marina"", ""accountNumber"": ""L164712"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""6820 Lopez Dr."", ""addressCity"": ""Arroyo Grande"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93420"", ""addressLatitude"": ""35.1923344"", ""addressLongitude"": ""-120.4631159"", ""mainPhone"": ""805-489-1006"", ""googlePlaceID"": ""ChIJ35z_N6Nh7IARsVvKkTLbhjk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164675,Esquire News,600 Cypress,Pismo Beach,CA,93449,805-773-4668,rechargeable;singleuse;cellphones,35.1394962,-120.6414293,ChIJR2Wywd1Y7IAReCeQTnSqsEo,,,,,,,,,"{""businessName"": ""Esquire News"", ""accountNumber"": ""L164675"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""600 Cypress"", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1394962"", ""addressLongitude"": ""-120.6414293"", ""mainPhone"": ""805-773-4668"", ""googlePlaceID"": ""ChIJR2Wywd1Y7IAReCeQTnSqsEo"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164763,Pismo Beach Liquor,601 Dolliver,Pismo Beach,CA,93449,805-773-4485,rechargeable;singleuse;cellphones,35.1399428,-120.6409614,ChIJiU5MuN1Y7IARiveKlNA7z8o,,,,,,,,,"{""businessName"": ""Pismo Beach Liquor"", ""accountNumber"": ""L164763"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""601 Dolliver"", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1399428"", ""addressLongitude"": ""-120.6409614"", ""mainPhone"": ""805-773-4485"", ""googlePlaceID"": ""ChIJiU5MuN1Y7IARiveKlNA7z8o"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,224250,Pedego Electric Bikes Pismo Beach,"651 Dolliver Street, Suite A",Pismo Beach,CA,93449,805-295-6352,ebike,35.1402894,-120.6412124,ChIJxyqnvN1Y7IARgDwfnEia-Oc,,,,,,,,,"{""businessName"": ""Pedego Electric Bikes Pismo Beach"", ""accountNumber"": ""224250"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""651 Dolliver Street, Suite A"", ""addressCity"": ""PISMO BEACH"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1402894"", ""addressLongitude"": ""-120.6412124"", ""mainPhone"": ""805-295-6352"", ""googlePlaceID"": ""ChIJxyqnvN1Y7IARgDwfnEia-Oc"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164765,Pismo Market,700 Dolliver,Pismo Beach,CA,93449,805-773-5662,rechargeable;singleuse;cellphones,35.140961,-120.6411305,ChIJL5Fcp91Y7IARwk7uWbh1U78,,,,,,,,,"{""businessName"": ""Pismo Market"", ""accountNumber"": ""L164765"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""700 Dolliver"", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.140961"", ""addressLongitude"": ""-120.6411305"", ""mainPhone"": ""805-773-5662"", ""googlePlaceID"": ""ChIJL5Fcp91Y7IARwk7uWbh1U78"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164761,Pierside Galleria,175 Pomeroy,Pismo Beach,CA,93449,805-773-2232,rechargeable;singleuse;cellphones,35.1397465,-120.6430889,ChIJQ7JCYudY7IAR6AaxbW4CTDk,,,,,,,,,"{""businessName"": ""Pierside Galleria"", ""accountNumber"": ""L164761"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""175 Pomeroy"", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1397465"", ""addressLongitude"": ""-120.6430889"", ""mainPhone"": ""805-773-2232"", ""googlePlaceID"": ""ChIJQ7JCYudY7IAR6AaxbW4CTDk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164764,Pismo Beach True Value Hardware & Nursery,930 Price St.,Pismo Beach,CA,93449,805-773-6245,rechargeable;singleuse;cellphones,35.1431406,-120.6412615,ChIJfbulNt1Y7IARAdMo4txksL0,,,,,,,,,"{""businessName"": ""Pismo Beach True Value Hardware & Nursery"", ""accountNumber"": ""L164764"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""930 Price St."", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1431406"", ""addressLongitude"": ""-120.6412615"", ""mainPhone"": ""805-773-6245"", ""googlePlaceID"": ""ChIJfbulNt1Y7IARAdMo4txksL0"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164766,Price Street Market,1100 Price St,Pismo Beach,CA,93449,805-773-4338,rechargeable;singleuse;cellphones,35.144225,-120.6424654,ChIJuTECo8JY7IARWo4kUj5Pbrg,,,,,,,,,"{""businessName"": ""Price Street Market"", ""accountNumber"": ""L164766"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1100 Price St"", ""addressCity"": ""Pismo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.144225"", ""addressLongitude"": ""-120.6424654"", ""mainPhone"": ""805-773-4338"", ""googlePlaceID"": ""ChIJuTECo8JY7IARWo4kUj5Pbrg"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164785,Shell Beach Liquor,601 Shell Beach Rd.,Shell Beach,CA,93449,805-773-4753,rechargeable;singleuse;cellphones,35.1558071,-120.6680098,ChIJRZP-zGJY7IARz3FdX05FCVM,,,,,,,,,"{""businessName"": ""Shell Beach Liquor"", ""accountNumber"": ""L164785"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""601 Shell Beach Rd."", ""addressCity"": ""Shell Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93449"", ""addressLatitude"": ""35.1558071"", ""addressLongitude"": ""-120.6680098"", ""mainPhone"": ""805-773-4753"", ""googlePlaceID"": ""ChIJRZP-zGJY7IARz3FdX05FCVM"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
